label,chain
42994,92
42995,92
42996,92
42997,92
42998,92
42999,92
43000,92
43001,92
43002,92
43003,92
43004,92
43005,92
43006,92
43007,92
43008,92
43009,92
43010,92
43011,92
43012,92
43013,92
43014,92
43015,92
43016,92
43017,92
43018,92
43019,92
43020,92
43021,92
43022,92
43023,92
43024,92
43025,92
43026,92
43027,92
43028,92
43029,92
43030,92
43031,92
43032,92
43033,92
43034,92
43035,92
43036,92
43037,92
43038,92
43039,92
43040,92
43041,92
43042,92
43043,92
43044,92
43045,92
43046,92
43047,92
43048,92
43049,92
43050,92
43051,92
43052,92
43053,92
43054,92
43055,92
43056,92
43057,92
43058,92
43059,92
43060,92
43061,92
43062,92
43063,92
43064,92
43065,92
43066,92
43067,92
43068,92
43069,92
43070,92
43071,92
43072,92
43073,92
43074,92
43075,92
43076,92
43077,92
43078,92
43079,92
43080,92
43081,92
43082,92
43083,92
43084,92
43085,92
43086,92
43087,92
43088,92
43089,92
43090,92
43091,92
43092,92
43093,92
43094,92
43095,92
43096,92
43097,92
43098,92
43099,92
43100,92
43101,92
43102,92
43103,92
43104,92
43105,92
43106,92
43107,92
43108,92
43109,92
43110,92
43111,92
43112,92
43113,92
43114,92
43115,92
43116,92
43117,92
43118,92
43119,92
43120,92
43121,92
43122,92
43123,92
43124,92
43125,92
43126,92
43127,92
43128,92
43129,92
43130,92
43131,92
43132,92
43133,92
43134,92
43135,92
43136,92
43137,92
43138,92
43139,92
43140,92
43141,92
43142,92
43143,92
43144,92
43145,92
43146,92
43147,92
43148,92
43149,92
43150,92
43151,92
43152,92
43153,92
43154,92
43155,92
43156,92
43157,92
43158,92
43159,92
43160,92
43161,92
43162,92
43163,92
43164,92
43165,92
43166,92
43167,92
43168,92
43169,92
43170,92
43171,92
43172,92
43173,92
43174,92
43175,92
43176,92
43177,92
43178,92
43179,92
43180,92
43181,92
43182,92
43183,92
43184,92
43185,92
43186,92
43187,92
43188,92
43189,92
43190,92
43191,92
43192,92
43193,92
43194,92
43195,92
43196,92
43197,92
43198,92
43199,92
43200,92
43201,92
43202,92
43203,92
43204,92
43205,92
43206,92
43207,76
43208,76
43209,76
43210,76
43211,76
43212,76
43213,76
43214,76
43215,76
43216,76
43217,76
43218,76
43219,76
43220,76
43221,76
43222,76
43223,76
43224,76
43225,76
43226,76
43227,76
43228,76
43229,76
43230,76
43231,76
43232,76
43233,76
43234,76
43235,76
43236,76
43237,76
43238,76
43239,76
43240,76
43241,76
43242,76
43243,76
43244,76
43245,76
43246,76
43247,76
43248,76
43249,76
43250,76
43251,76
43252,76
43253,76
43254,76
43255,76
43256,76
43257,76
43258,76
43259,76
43260,76
43261,76
43262,76
43263,76
43264,76
43265,76
43266,76
43267,76
43268,76
43269,76
43270,76
43271,76
43272,76
43273,76
43274,76
43275,76
43276,76
43277,76
43278,76
43279,76
43280,76
43281,76
43282,76
43283,76
43284,76
43285,76
43286,76
43287,76
43288,76
43289,76
43290,76
43291,76
43292,76
43293,76
43294,76
43295,76
43296,76
43297,76
43298,76
43299,76
43300,76
43301,76
43302,76
43303,76
43304,76
43305,76
43306,76
43307,76
43308,76
43309,76
43310,76
43311,76
43312,76
43313,76
43314,76
43315,76
43316,76
43317,76
43318,76
43319,76
43320,76
43321,76
43322,76
43323,76
43324,76
43325,76
43326,76
43327,76
43328,76
43329,76
43330,76
43331,76
43332,76
43333,76
43334,76
43335,76
43336,76
43337,76
43338,76
43339,76
43340,76
43341,76
43342,76
43343,76
43344,76
43345,76
43346,76
43347,76
43348,76
43349,76
43350,76
43351,76
43352,76
43353,76
43354,76
43355,76
43356,76
43357,76
43358,76
43359,76
43360,76
43361,76
43362,76
43363,76
43364,76
43365,76
43366,76
43367,76
43368,76
43369,76
43370,76
43371,76
43372,76
43373,76
43374,76
43375,76
43376,76
43377,76
43378,76
43379,76
43380,76
43381,76
43382,76
43383,76
43384,76
43385,76
43386,76
43387,76
43388,76
43389,76
43390,76
43391,76
43392,76
43393,76
43394,76
43395,76
43396,76
43397,76
43398,76
43399,76
43400,76
43401,76
43402,76
43403,76
43404,76
43405,76
43406,76
43407,76
43408,76
43409,76
43410,76
43411,76
43412,76
43413,76
43414,76
43415,76
43416,76
43417,76
43418,76
43419,76
43420,76
43421,76
43422,76
43423,76
43424,76
43425,76
43426,76
43427,76
43428,76
43429,76
43430,76
43431,76
43432,76
43433,76
43434,76
43435,76
43436,76
43437,76
43438,76
43439,76
43440,76
43441,76
43442,76
43443,76
43444,76
43445,76
43446,76
43447,76
43448,76
43449,76
43450,76
43451,76
43452,76
43453,76
43454,76
43455,76
43456,76
43457,76
43458,76
43459,76
43460,76
43461,76
43462,76
43463,76
43464,76
43465,76
43466,76
43467,76
43468,76
43469,76
43470,76
43471,76
43472,76
43473,76
43474,76
43475,76
43476,76
43477,76
43478,76
43479,76
43480,76
43481,76
43482,76
43483,76
43484,76
43485,76
43486,76
43487,76
43488,76
43489,76
43490,76
43491,76
43492,76
43493,76
43494,76
43495,76
43496,76
43497,76
43498,76
43499,76
43500,76
43501,76
43502,76
43503,76
43504,76
43505,76
43506,76
43507,76
43508,76
43509,76
43510,76
43511,76
43512,76
43513,76
43514,76
43515,76
43516,76
43517,76
43518,76
43519,76
43520,76
43521,76
43522,76
43523,76
43524,76
43525,76
43526,76
43527,76
43528,76
43529,76
43530,76
43531,76
43532,76
43533,76
43534,76
43535,76
43536,76
43537,76
43538,76
43539,76
43540,76
43541,76
43542,76
43543,76
43544,76
43545,76
43546,76
43547,76
43548,76
43549,76
43550,76
43551,76
43552,76
43553,76
43554,76
43555,76
43556,76
43557,76
43558,76
43559,76
43560,76
43561,76
43562,76
43563,76
43564,76
43565,76
43566,76
43567,76
43568,76
43569,76
43570,39
43571,39
43572,39
43573,39
43574,39
43575,39
43576,39
43577,39
43578,39
43579,39
43580,39
43581,39
43582,39
43583,39
43584,39
43585,39
43586,39
43587,39
43588,39
43589,39
43590,39
43591,39
43592,39
43593,39
43594,39
43595,39
43596,39
43597,39
43598,39
43599,39
43600,39
43601,39
43602,39
43603,39
43604,39
43605,39
43606,39
43607,39
43608,39
43609,39
43610,39
43611,39
43612,39
43613,39
43614,39
43615,39
43616,39
43617,39
43618,39
43619,39
43620,39
43621,39
43622,39
43623,39
43624,39
43625,39
43626,39
43627,39
43628,39
43629,39
43630,39
43631,39
43632,39
43633,39
43634,39
43635,39
43636,39
43637,39
43638,39
43639,39
43640,39
43641,39
43642,39
43643,39
43644,39
43645,39
43646,39
43647,39
43648,39
43649,39
43650,39
43651,39
43652,39
43653,39
43654,39
43655,39
43656,39
43657,39
43658,39
43659,39
43660,39
43661,39
43662,39
43663,39
43664,39
43665,39
43666,39
43667,39
43668,39
43669,39
43670,39
43671,39
43672,39
43673,39
43674,39
43675,39
43676,39
43677,39
43678,39
43679,39
43680,39
43681,39
43682,33
43683,33
43684,33
43685,33
43686,33
43687,33
43688,33
43689,33
43690,33
43691,33
43692,33
43693,33
43694,33
43695,33
43696,33
43697,33
43698,33
43699,33
43700,33
43701,33
43702,33
43703,33
43704,33
43705,33
43706,33
43707,33
43708,33
43709,33
43710,33
43711,33
43712,33
43713,33
43714,33
43715,33
43716,33
43717,33
43718,33
43719,33
43720,33
43721,33
43722,33
43723,44
43724,44
43725,44
43726,44
43727,44
43728,44
43729,44
43730,44
43731,44
43732,44
43733,44
43734,44
43735,44
43736,44
43737,44
43738,44
43739,44
43740,44
43741,44
43742,44
43743,44
43744,44
43745,44
43746,44
43747,44
43748,44
43749,44
43750,44
43751,44
43752,44
43753,44
43754,44
43755,44
43756,44
43757,44
43758,44
43759,44
43760,44
43761,44
43762,44
43763,44
43764,44
43765,44
43766,44
43767,44
43768,44
43769,44
43770,44
43771,44
43772,44
43773,44
43774,44
43775,44
43776,44
43777,44
43778,44
43779,44
43780,44
43781,44
43782,44
43783,44
43784,44
43785,44
43786,44
43787,44
43788,44
43789,44
43790,44
43791,44
43792,44
43793,44
43794,37
43795,37
43796,37
43797,37
43798,37
43799,37
43800,37
43801,37
43802,37
43803,37
43804,37
43805,37
43806,37
43807,37
43808,37
43809,37
43810,37
43811,37
43812,37
43813,37
43814,37
43815,37
43816,37
43817,37
43818,37
43819,37
43820,37
43821,37
43822,37
43823,37
43824,37
43825,37
43826,37
43827,37
43828,37
43829,37
43830,37
43831,37
43832,37
43833,37
43834,37
43835,37
43836,37
43837,37
43838,37
43839,37
43840,37
43841,37
43842,37
43843,37
43844,37
43845,37
43846,37
43847,37
43848,37
43849,37
43850,37
43851,37
43852,37
43853,37
43854,37
43855,37
43856,37
43857,37
43858,37
43859,37
43860,37
43861,37
43862,37
43863,37
43864,37
43865,37
43866,37
43867,37
43868,37
43869,37
43870,37
43871,37
43872,37
43873,37
43874,37
43875,37
43876,37
43877,37
43878,37
43879,37
43880,37
43881,37
43882,37
43883,37
43884,37
43885,37
43886,37
43887,37
43888,37
43889,37
43890,37
43891,37
43892,37
43893,37
43894,37
43895,37
43896,37
43897,37
43898,37
43899,37
43900,37
43901,37
43902,40
43903,72
43904,72
43905,72
43906,72
43907,72
43908,72
43909,72
43910,72
43911,72
43912,72
43913,72
43914,72
43915,72
43916,72
43917,72
43918,72
43919,72
43920,72
43921,72
43922,72
43923,72
43924,72
43925,72
43926,72
43927,72
43928,72
43929,72
43930,72
43931,72
43932,72
43933,72
43934,72
43935,72
43936,72
43937,72
43938,72
43939,72
43940,72
43941,72
43942,72
43943,72
43944,72
43945,72
43946,72
43947,72
43948,72
43949,72
43950,72
43951,72
43952,72
43953,72
43954,72
43955,72
43956,72
43957,72
43958,72
43959,72
43960,72
43961,72
43962,72
43963,72
43964,72
43965,72
43966,72
43967,72
43968,72
43969,72
43970,72
43971,72
43972,72
43973,72
43974,72
43975,72
43976,72
43977,72
43978,72
43979,72
43980,72
43981,72
43982,72
43983,72
43984,72
43985,72
43986,72
43987,72
43988,72
43989,72
43990,72
43991,72
43992,72
43993,72
43994,72
43995,72
43996,72
43997,72
43998,72
43999,72
44000,72
44001,72
44002,72
44003,72
44004,72
44005,72
44006,72
44007,72
44008,72
44009,72
44010,72
44011,72
44012,72
44013,72
44014,72
44015,72
44016,72
44017,72
44018,72
44019,72
44020,72
44021,72
44022,72
44023,72
44024,72
44025,72
44026,72
44027,72
44028,72
44029,72
44030,72
44031,72
44032,72
44033,72
44034,72
44035,72
44036,72
44037,72
44038,72
44039,72
44040,72
44041,72
44042,72
44043,72
44044,72
44045,72
44046,72
44047,72
44048,72
44049,72
44050,72
44051,72
44052,72
44053,72
44054,72
44055,72
44056,72
44057,72
44058,72
44059,72
44060,72
44061,72
44062,72
44063,72
44064,72
44065,72
44066,72
44067,72
44068,72
44069,72
44070,72
44071,72
44072,72
44073,72
44074,72
44075,72
44076,72
44077,72
44078,72
44079,72
44080,72
44081,72
44082,72
44083,72
44084,72
44085,72
44086,72
44087,72
44088,72
44089,72
44090,72
44091,72
44092,72
44093,72
44094,72
44095,72
44096,72
44097,72
44098,72
44099,72
44100,72
44101,72
44102,72
44103,72
44104,72
44105,72
44106,72
44107,72
44108,72
44109,72
44110,72
44111,72
44112,72
44113,72
44114,72
44115,72
44116,72
44117,72
44118,72
44119,72
44120,72
44121,72
44122,72
44123,72
44124,72
44125,72
44126,72
44127,72
44128,72
44129,72
44130,72
44131,72
44132,72
44133,72
44134,72
44135,72
44136,72
44137,72
44138,72
44139,72
44140,72
44141,72
44142,72
44143,72
44144,72
44145,72
44146,72
44147,72
44148,72
44149,72
44150,72
44151,72
44152,72
44153,72
44154,72
44155,72
44156,72
44157,72
44158,72
44159,72
44160,72
44161,72
44162,72
44163,72
44164,72
44165,72
44166,72
44167,72
44168,72
44169,72
44170,72
44171,72
44172,72
44173,72
44174,72
44175,72
44176,72
44177,72
44178,72
44179,72
44180,72
44181,72
44182,72
44183,72
44184,72
44185,72
44186,72
44187,72
44188,72
44189,72
44190,72
44191,72
44192,72
44193,72
44194,72
44195,72
44196,72
44197,72
44198,72
44199,72
44200,72
44201,72
44202,72
44203,72
44204,72
44205,72
44206,72
44207,72
44208,72
44209,72
44210,72
44211,72
44212,72
44213,72
44214,72
44215,72
44216,72
44217,72
44218,72
44219,72
44220,72
44221,72
44222,72
44223,72
44224,72
44225,72
44226,72
44227,72
44228,72
44229,72
44230,72
44231,72
44232,72
44233,72
44234,72
44235,72
44236,72
44237,72
44238,72
44239,72
44240,72
44241,72
44242,72
44243,72
44244,72
44245,72
44246,72
44247,72
44248,72
44249,72
44250,72
44251,72
44252,72
44253,72
44254,72
44255,72
44256,72
44257,72
44258,72
44259,72
44260,72
44261,72
44262,72
44263,72
44264,72
44265,72
44266,72
44267,72
44268,72
44269,72
44270,72
44271,72
44272,72
44273,72
44274,72
44275,72
44276,72
44277,72
44278,72
44279,72
44280,72
44281,72
44282,72
44283,78
44284,78
44285,78
44286,78
44287,78
44288,78
44289,78
44290,78
44291,78
44292,78
44293,78
44294,78
44295,78
44296,78
44297,78
44298,78
44299,78
44300,78
44301,78
44302,78
44303,78
44304,78
44305,78
44306,78
44307,78
44308,78
44309,78
44310,78
44311,78
44312,78
44313,78
44314,78
44315,78
44316,78
44317,78
44318,78
44319,78
44320,78
44321,78
44322,78
44323,78
44324,78
44325,78
44326,78
44327,78
44328,78
44329,78
44330,78
44331,78
44332,78
44333,78
44334,78
44335,78
44336,78
44337,78
44338,78
44339,78
44340,78
44341,78
44342,78
44343,78
44344,78
44345,78
44346,78
44347,78
44348,78
44349,78
44350,78
44351,78
44352,78
44353,78
44354,78
44355,78
44356,78
44357,78
44358,78
44359,78
44360,78
44361,78
44362,78
44363,78
44364,78
44365,78
44366,78
44367,78
44368,78
44369,78
44370,78
44371,78
44372,78
44373,78
44374,78
44375,78
44376,78
44377,78
44378,78
44379,78
44380,78
44381,78
44382,78
44383,78
44384,78
44385,78
44386,78
44387,78
44388,78
44389,78
44390,78
44391,78
44392,78
44393,78
44394,78
44395,78
44396,78
44397,78
44398,78
44399,78
44400,78
44401,78
44402,78
44403,78
44404,78
44405,78
44406,78
44407,78
44408,78
44409,78
44410,78
44411,78
44412,78
44413,78
44414,78
44415,78
44416,78
44417,78
44418,78
44419,78
44420,78
44421,78
44422,78
44423,78
44424,78
44425,78
44426,78
44427,78
44428,78
44429,78
44430,78
44431,78
44432,78
44433,78
44434,78
44435,78
44436,78
44437,78
44438,78
44439,78
44440,78
44441,78
44442,78
44443,78
44444,78
44445,78
44446,78
44447,78
44448,78
44449,78
44450,78
44451,78
44452,78
44453,78
44454,78
44455,78
44456,78
44457,78
44458,78
44459,78
44460,78
44461,78
44462,78
44463,78
44464,78
44465,78
44466,78
44467,78
44468,78
44469,78
44470,78
44471,78
44472,78
44473,78
44474,78
44475,78
44476,78
44477,78
44478,78
44479,78
44480,78
44481,78
44482,78
44483,78
44484,78
44485,78
44486,78
44487,78
44488,78
44489,78
44490,78
44491,78
44492,78
44493,78
44494,78
44495,78
44496,78
44497,78
44498,78
44499,78
44500,78
44501,78
44502,78
44503,78
44504,78
44505,78
44506,78
44507,78
44508,78
44509,78
44510,78
44511,78
44512,78
44513,78
44514,78
44515,78
44516,78
44517,78
44518,78
44519,78
44520,78
44521,78
44522,59
44523,59
44524,59
44525,59
44526,59
44527,59
44528,59
44529,59
44530,59
44531,59
44532,59
44533,59
44534,59
44535,59
44536,59
44537,59
44538,59
44539,59
44540,59
44541,59
44542,59
44543,59
44544,59
44545,59
44546,59
44547,59
44548,59
44549,59
44550,59
44551,59
44552,59
44553,59
44554,59
44555,59
44556,59
44557,59
44558,59
44559,59
44560,59
44561,59
44562,59
44563,59
44564,59
44565,59
44566,59
44567,59
44568,59
44569,59
44570,59
44571,59
44572,59
44573,59
44574,59
44575,59
44576,59
44577,59
44578,59
44579,59
44580,59
44581,59
44582,59
44583,59
44584,59
44585,59
44586,59
44587,59
44588,59
44589,59
44590,59
44591,59
44592,59
44593,59
44594,59
44595,59
44596,59
44597,59
44598,59
44599,59
44600,59
44601,59
44602,59
44603,59
44604,59
44605,59
44606,59
44607,59
44608,59
44609,59
44610,59
44611,59
44612,59
44613,59
44614,59
44615,59
44616,59
44617,59
44618,59
44619,59
44620,59
44621,59
44622,59
44623,59
44624,59
44625,59
44626,59
44627,59
44628,59
44629,59
44630,59
44631,59
44632,59
44633,59
44634,59
44635,59
44636,24
44637,24
44638,24
44639,24
44640,24
44641,24
44642,24
44643,24
44644,24
44645,24
44646,24
44647,24
44648,24
44649,24
44650,24
44651,24
44652,24
44653,24
44654,24
44655,24
44656,24
44657,24
44658,24
44659,24
44660,24
44661,24
44662,24
44663,24
44664,24
44665,24
44666,24
44667,24
44668,24
44669,24
44670,24
44671,24
44672,24
44673,24
44674,24
44675,53
44676,85
44677,85
44678,85
44679,85
44680,85
44681,85
44682,85
44683,85
44684,85
44685,85
44686,85
44687,85
44688,85
44689,85
44690,85
44691,85
44692,85
44693,85
44694,85
44695,85
44696,85
44697,85
44698,85
44699,85
44700,85
44701,85
44702,85
44703,85
44704,85
44705,85
44706,85
44707,85
44708,85
44709,85
44710,85
44711,85
44712,85
44713,85
44714,85
44715,85
44716,85
44717,85
44718,85
44719,85
44720,85
44721,85
44722,85
44723,85
44724,85
44725,85
44726,85
44727,85
44728,85
44729,85
44730,85
44731,85
44732,85
44733,85
44734,85
44735,85
44736,85
44737,85
44738,85
44739,85
44740,85
44741,85
44742,85
44743,85
44744,85
44745,85
44746,85
44747,85
44748,85
44749,85
44750,85
44751,85
44752,85
44753,85
44754,85
44755,85
44756,85
44757,85
44758,85
44759,85
44760,85
44761,85
44762,85
44763,85
44764,85
44765,85
44766,85
44767,85
44768,85
44769,85
44770,85
44771,85
44772,85
44773,85
44774,85
44775,85
44776,85
44777,85
44778,85
44779,85
44780,85
44781,85
44782,85
44783,85
44784,85
44785,85
44786,85
44787,85
44788,85
44789,85
44790,85
44791,85
44792,85
44793,85
44794,85
44795,85
44796,85
44797,85
44798,85
44799,85
44800,85
44801,85
44802,85
44803,85
44804,85
44805,85
44806,85
44807,85
44808,85
44809,85
44810,85
44811,85
44812,85
44813,85
44814,85
44815,85
44816,85
44817,85
44818,85
44819,85
44820,85
44821,85
44822,85
44823,85
44824,85
44825,85
44826,85
44827,85
44828,85
44829,85
44830,85
44831,85
44832,85
44833,85
44834,85
44835,85
44836,85
44837,85
44838,85
44839,85
44840,85
44841,85
44842,85
44843,85
44844,85
44845,85
44846,85
44847,85
44848,85
44849,85
44850,85
44851,85
44852,85
44853,85
44854,85
44855,85
44856,85
44857,85
44858,85
44859,85
44860,85
44861,85
44862,85
44863,85
44864,85
44865,85
44866,85
44867,85
44868,85
44869,85
44870,85
44871,85
44872,85
44873,85
44874,85
44875,85
44876,85
44877,85
44878,85
44879,85
44880,85
44881,85
44882,85
44883,85
44884,85
44885,85
44886,85
44887,85
44888,85
44889,85
44890,85
44891,85
44892,85
44893,85
44894,85
44895,85
44896,85
44897,85
44898,85
44899,85
44900,85
44901,85
44902,85
44903,85
44904,85
44905,85
44906,85
44907,85
44908,85
44909,85
44910,85
44911,85
44912,85
44913,85
44914,85
44915,85
44916,85
44917,85
44918,85
44919,85
44920,85
44921,85
44922,85
44923,85
44924,85
44925,85
44926,85
44927,85
44928,85
44929,85
44930,85
44931,85
44932,85
44933,85
44934,85
44935,85
44936,85
44937,85
44938,85
44939,85
44940,85
44941,85
44942,85
44943,85
44944,85
44945,85
44946,85
44947,85
44948,85
44949,85
44950,85
44951,85
44952,85
44953,85
44954,85
44955,85
44956,85
44957,85
44958,85
44959,85
44960,85
44961,85
44962,85
44963,85
44964,85
44965,85
44966,85
44967,85
44968,85
44969,85
44970,85
44971,85
44972,85
44973,85
44974,85
44975,85
44976,85
44977,85
44978,85
44979,85
44980,85
44981,85
44982,85
44983,85
44984,85
44985,85
44986,85
44987,85
44988,85
44989,85
44990,85
44991,85
44992,85
44993,85
44994,85
44995,85
44996,85
44997,85
44998,85
44999,85
45000,85
45001,85
45002,85
45003,85
45004,85
45005,85
45006,85
45007,85
45008,85
45009,85
45010,85
45011,85
45012,85
45013,85
45014,85
45015,85
45016,85
45017,85
45018,85
45019,85
45020,85
45021,85
45022,85
45023,85
45024,85
45025,85
45026,85
45027,85
45028,85
45029,85
45030,85
45031,85
45032,85
45033,85
45034,85
45035,85
45036,85
45037,85
45038,85
45039,85
45040,85
45041,85
45042,85
45043,85
45044,85
45045,85
45046,85
45047,85
45048,85
45049,85
45050,85
45051,85
45052,85
45053,85
45054,85
45055,85
45056,85
45057,85
45058,85
45059,85
45060,85
45061,85
45062,85
45063,85
45064,85
45065,85
45066,85
45067,85
45068,85
45069,85
45070,85
45071,85
45072,85
45073,85
45074,85
45075,85
45076,85
45077,85
45078,85
45079,85
45080,85
45081,85
45082,85
45083,85
45084,85
45085,85
45086,85
45087,85
45088,85
45089,85
45090,85
45091,85
45092,85
45093,85
45094,85
45095,85
45096,85
45097,85
45098,85
45099,85
45100,85
45101,85
45102,85
45103,85
45104,85
45105,85
45106,85
45107,85
45108,85
45109,85
45110,85
45111,85
45112,85
45113,85
45114,85
45115,85
45116,85
45117,85
45118,85
45119,85
45120,85
45121,85
45122,85
45123,85
45124,85
45125,85
45126,85
45127,85
45128,85
45129,85
45130,85
45131,85
45132,85
45133,85
45134,85
45135,85
45136,85
45137,85
45138,85
45139,85
45140,85
45141,85
45142,85
45143,85
45144,85
45145,85
45146,85
45147,85
45148,85
45149,85
45150,85
45151,85
45152,85
45153,85
45154,85
45155,85
45156,85
45157,85
45158,85
45159,85
45160,85
45161,85
45162,85
45163,85
45164,85
45165,85
45166,85
45167,85
45168,85
45169,85
45170,85
45171,85
45172,85
45173,85
45174,85
45175,85
45176,85
45177,85
45178,85
45179,85
45180,85
45181,85
45182,85
45183,85
45184,85
45185,85
45186,85
45187,85
45188,85
45189,85
45190,85
45191,85
45192,85
45193,85
45194,85
45195,85
45196,85
45197,85
45198,85
45199,85
45200,85
45201,85
45202,85
45203,85
45204,85
45205,85
45206,85
45207,85
45208,85
45209,85
45210,85
45211,85
45212,85
45213,85
45214,85
45215,85
45216,85
45217,85
45218,85
45219,85
45220,85
45221,85
45222,85
45223,85
45224,85
45225,85
45226,85
45227,85
45228,85
45229,85
45230,85
45231,85
45232,85
45233,85
45234,85
45235,85
45236,85
45237,85
45238,85
45239,85
45240,85
45241,85
45242,85
45243,85
45244,85
45245,85
45246,85
45247,85
45248,85
45249,85
45250,85
45251,85
45252,85
45253,85
45254,85
45255,85
45256,85
45257,85
45258,85
45259,85
45260,85
45261,85
45262,85
45263,85
45264,85
45265,85
45266,85
45267,85
45268,85
45269,85
45270,85
45271,85
45272,85
45273,85
45274,85
45275,85
45276,85
45277,85
45278,85
45279,85
45280,85
45281,85
45282,85
45283,85
45284,85
45285,85
45286,85
45287,85
45288,85
45289,85
45290,85
45291,85
45292,85
45293,85
45294,85
45295,85
45296,85
45297,85
45298,85
45299,85
45300,85
45301,85
45302,85
45303,85
45304,85
45305,85
45306,85
45307,85
45308,85
45309,85
45310,85
45311,85
45312,85
45313,85
45314,85
45315,85
45316,85
45317,85
45318,85
45319,85
45320,85
45321,85
45322,85
45323,85
45324,85
45325,85
45326,85
45327,85
45328,85
45329,85
45330,85
45331,85
45332,85
45333,85
45334,85
45335,85
45336,85
45337,85
45338,85
45339,85
45340,85
45341,85
45342,85
45343,85
45344,85
45345,85
45346,85
45347,85
45348,85
45349,85
45350,85
45351,85
45352,85
45353,85
45354,85
45355,85
45356,85
45357,85
45358,85
45359,85
45360,85
45361,85
45362,85
45363,85
45364,85
45365,85
45366,85
45367,85
45368,85
45369,85
45370,85
45371,85
45372,85
45373,85
45374,85
45375,85
45376,85
45377,85
45378,85
45379,85
45380,85
45381,85
45382,85
45383,85
45384,85
45385,85
45386,85
45387,85
45388,85
45389,85
45390,85
45391,85
45392,85
45393,85
45394,85
45395,85
45396,85
45397,85
45398,85
45399,85
45400,85
45401,85
45402,85
45403,85
45404,85
45405,85
45406,85
45407,85
45408,85
45409,85
45410,85
45411,85
45412,85
45413,85
45414,85
45415,85
45416,85
45417,85
45418,85
45419,85
45420,85
45421,85
45422,85
45423,85
45424,85
45425,85
45426,85
45427,85
45428,85
45429,85
45430,85
45431,85
45432,85
45433,85
45434,85
45435,85
45436,85
45437,85
45438,85
45439,85
45440,85
45441,85
45442,85
45443,85
45444,85
45445,85
45446,85
45447,85
45448,85
45449,85
45450,85
45451,85
45452,85
45453,85
45454,85
45455,85
45456,85
45457,85
45458,85
45459,85
45460,85
45461,85
45462,85
45463,85
45464,85
45465,85
45466,85
45467,85
45468,85
45469,85
45470,85
45471,85
45472,85
45473,85
45474,85
45475,85
45476,85
45477,85
45478,85
45479,85
45480,85
45481,85
45482,85
45483,85
45484,85
45485,85
45486,85
45487,85
45488,85
45489,85
45490,85
45491,85
45492,85
45493,85
45494,85
45495,85
45496,85
45497,85
45498,85
45499,85
45500,85
45501,85
45502,85
45503,85
45504,85
45505,85
45506,85
45507,85
45508,85
45509,61
45510,61
45511,61
45512,61
45513,61
45514,61
45515,61
45516,61
45517,61
45518,61
45519,61
45520,61
45521,61
45522,61
45523,61
45524,61
45525,61
45526,61
45527,61
45528,61
45529,61
45530,61
45531,61
45532,61
45533,61
45534,61
45535,61
45536,61
45537,61
45538,61
45539,61
45540,61
45541,61
45542,61
45543,61
45544,61
45545,61
45546,61
45547,61
45548,61
45549,61
45550,61
45551,61
45552,61
45553,61
45554,61
45555,61
45556,61
45557,61
45558,61
45559,61
45560,61
45561,61
45562,61
45563,61
45564,61
45565,61
45566,61
45567,61
45568,61
45569,61
45570,61
45571,61
45572,61
45573,61
45574,61
45575,61
45576,61
45577,61
45578,61
45579,61
45580,61
45581,61
45582,61
45583,61
45584,61
45585,61
45586,61
45587,61
45588,61
45589,61
45590,61
45591,61
45592,61
45593,61
45594,61
45595,61
45596,61
45597,61
45598,61
45599,61
45600,61
45601,61
45602,61
45603,61
45604,61
45605,61
45606,61
45607,61
45608,61
45609,61
45610,61
45611,61
45612,61
45613,61
45614,61
45615,61
45616,61
45617,61
45618,61
45619,61
45620,61
45621,61
45622,61
45623,61
45624,61
45625,61
45626,61
45627,61
45628,61
45629,61
45630,61
45631,61
45632,61
45633,61
45634,61
45635,61
45636,61
45637,61
45638,61
45639,61
45640,61
45641,61
45642,61
45643,61
45644,61
45645,61
45646,61
45647,61
45648,61
45649,61
45650,61
45651,61
45652,16
45653,16
45654,16
45655,16
45656,16
45657,16
45658,16
45659,16
45660,16
45661,16
45662,16
45663,16
45664,16
45665,16
45666,16
45667,16
45668,16
45669,16
45670,16
45671,16
45672,16
45673,16
45674,16
45675,16
45676,16
45677,16
45678,16
45679,5
45680,5
45681,5
45682,5
45683,2
45684,2
45685,2
45686,2
45687,2
45688,2
45689,2
45690,2
45691,2
45692,2
45693,2
45694,2
45695,2
45696,2
45697,2
45698,2
45699,2
45700,2
45701,2
45702,2
45703,2
45704,2
45705,2
45706,2
45707,2
45708,2
45709,2
45710,2
45711,2
45712,2
45713,2
45714,2
45715,2
45716,2
45717,2
45718,2
45719,2
45720,2
45721,2
45722,2
45723,2
45724,2
45725,2
45726,2
45727,2
45728,2
45729,2
45730,2
45731,2
45732,2
45733,2
45734,2
45735,2
45736,2
45737,2
45738,2
45739,2
45740,2
45741,2
45742,2
45743,2
45744,2
45745,2
45746,2
45747,2
45748,2
45749,2
45750,2
45751,2
45752,2
45753,2
45754,2
45755,2
45756,2
45757,2
45758,2
45759,2
45760,2
45761,2
45762,2
45763,2
45764,2
45765,2
45766,2
45767,2
45768,2
45769,2
45770,2
45771,2
45772,2
45773,2
45774,2
45775,2
45776,2
45777,2
45778,2
45779,2
45780,2
45781,2
45782,2
45783,2
45784,2
45785,2
45786,2
45787,2
45788,2
45789,2
45790,2
45791,2
45792,2
